/* DATA DESCRIPTION:
Citation:	Crundwell, M et al. (2008): (Appendix 1) Planktonic foraminifera abundances in ODP Site 181-1123, doi:10.1594/PANGAEA.706108,
	In Supplement to: Crundwell, Martin; Scott, George H; Naish, Tim R; Carter, Lionel (2008): Glacial-interglacial ocean climate variability from planktonic foraminifera during the Mid-Pleistocene transition in the temperate Southwest Pacific, ODP Site 1123, Palaeogeography, Palaeoclimatology, Palaeoecology, 260(1-2), 202-229, doi:10.1016/j.palaeo.2007.08.023
Project(s):	Ocean Drilling Program (ODP) (URI: http://odp.pangaea.de/)
Coverage:	WEST: -171.4990 * EAST: -171.4990 * SOUTH: -41.7860 * NORTH: -41.7860
	MINIMUM AGE: 0.600 ka BP * MAXIMUM AGE: 1185.500 ka BP
	MINIMUM DEPTH, sediment: 0.0 m * MAXIMUM DEPTH, sediment: 45.1 m
Event(s):	181-1123 * LATITUDE: -41.7860 * LONGITUDE: -171.4990 * ELEVATION: -3290.0 m * DATE/TIME: 1998-09-12T00:00:00 * DATE/TIME 2: 1998-09-24T00:00:00 * RECOVERY: 899.50 m * PENETRATION: 1279.90 m * CAMPAIGN: Leg181 (URI: doi:10.2973/odp.proc.ir.181.2000) * BASIS: Joides Resolution (URI: http://odp.pangaea.de/resolutn.html) * DEVICE: Composite Core * COMMENT: 102 cores; 957 m cored; 322.9 m drilled; 94% recovery
Comment:	Age model of Hall et al. (2001, doi:10.1038/35090552)
Parameter(s):	DEPTH, sediment [m] (Depth) * Geocode
	AGE [ka BP] (Age) * Geocode
	Sample code/label (Label) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	Globoconella inflata [#] (G. inflata) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Truncorotalia crassaformis [#] (T. crassaformis) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Truncorotalia crassula [#] (T. crassula) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Truncorotalia truncatulinoides dextralis [#] (T. truncatulinoides d) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Truncorotalia truncatulinoides sinistralis [#] (T. truncatulinoides s) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Hirsutella hirsuta [#] (H. hirsuta) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Hirsutella scitula [#] (H. scitula) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Globigerina bulloides [#] (G. bulloides) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Globigerina falconensis [#] (G. falconensis) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Turborotalia quinqueloba [#] (T. quinqueloba) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Turborotalia humilis [#] (T. humilis) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Globigerinella aequilateralis [#] (G. aequilateralis) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Globigerinella calida [#] (G. calida) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Globigerinita glutinata [#] (G. glutinata) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Neogloboquadrina incompta [#] (N. incompta) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Neogloboquadrina pachyderma [#] (N. pachyderma) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Globigerinoides ruber unspec. [#] (G. ruber) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Globigerinoides sacculifer [#] (G. sacculifer) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Orbulina universa [#] (O. universa) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Sphaeroidinella dehiscens [#] (S. dehiscens) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Beella digitata [#] (B. digitata) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Pulleniatina obliquiloculata [#] (P. obliquiloculata) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Foraminifera, planktic [#] (Foram plankt) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Foraminifera, benthic [#] (Foram bent) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Ostracoda [#] (Ostracoda) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Radiolarians [#] (Radiolarians) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Sponge spiculae [#] (Sponge spic) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Echinoid spine [#] (Echinoid spine) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Fish teeth [#] (Fish teeth) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Pyrite [#] (Pyrite) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction * COMMENT: Pyrite aggregates
	Volcanic glass [#] (Volc glass) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction * COMMENT: Glass shrds/pumice
	Foraminifera, planktic, fragments [#] (Foram plankt frag) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: Counting >150 µm fraction
	Fragmentation index, planktic foraminifera [%] (Fragm plank foram) * PI: Crundwell, Martin (eMail: m.crundwell@gns.cri.nz) * METHOD: calculated (Le and Shackleton, 1992) (URI: doi:10.1029/91PA02854)
Size:	16592 data points
*/
Depth [m]	Age [ka BP]	Label	G. inflata [#]	T. crassaformis [#]	T. crassula [#]	T. truncatulinoides d [#]	T. truncatulinoides s [#]	H. hirsuta [#]	H. scitula [#]	G. bulloides [#]	G. falconensis [#]	T. quinqueloba [#]	T. humilis [#]	G. aequilateralis [#]	G. calida [#]	G. glutinata [#]	N. incompta [#]	N. pachyderma [#]	G. ruber [#]	G. sacculifer [#]	O. universa [#]	S. dehiscens [#]	B. digitata [#]	P. obliquiloculata [#]	Foram plankt [#]	Foram bent [#]	Ostracoda [#]	Radiolarians [#]	Sponge spic [#]	Echinoid spine [#]	Fish teeth [#]	Pyrite [#]	Volc glass [#]	Foram plankt frag [#]	Fragm plank foram [%]
15.13	374.6	181-1123B-3H-2,73-75	74	0	1	3	34	0	1	24	1	1	0	0	0	5	120	3	4	0	13	0	0	0	284	10	0	75	0	0	0	11	0	191	7.5
15.17	335.9	181-1123C-2H-5,17-19	125	0	0	0	22	0	0	51	0	4	0	2	0	8	122	5	0	0	12	0	0	0	351	6	0	24	0	0	0	1	1	170	5.6
15.23	376.6	181-1123B-3H-2,83-85	126	0	0	0	47	0	1	45	2	6	0	2	1	8	84	4	1	0	3	0	0	0	330	8	0	49	1	1	0	15	0	182	6.3
15.27	337.9	181-1123C-2H-5,27-29	101	0	1	0	11	0	2	59	0	3	0	2	3	12	90	5	0	0	5	0	1	0	295	8	0	3	0	0	0	1	2	136	5.3
15.33	378.5	181-1123B-3H-2,93-95	94	0	0	3	41	0	1	50	0	1	0	0	0	7	104	3	4	0	2	0	0	0	310	7	0	5	0	0	0	12	0	265	9.5
15.37	339.9	181-1123C-2H-5,37-39	128	0	0	2	14	0	3	62	0	7	0	1	0	11	108	9	0	0	0	0	0	0	345	10	0	73	0	0	0	4	28	160	5.3
15.41	380.1	181-1123B-3H-2,101-103	110	3	0	1	47	0	1	61	1	0	0	1	0	8	188	3	0	0	2	0	0	0	426	7	0	21	0	0	1	4	0	229	6.2
15.48	342.0	181-1123C-2H-5,48-50	113	0	2	0	18	0	4	62	0	8	0	0	0	11	108	6	0	0	0	0	0	0	332	12	0	66	0	1	0	4	68	131	4.5
15.53	382.5	181-1123B-3H-2,113-115	135	0	6	2	24	0	2	26	0	0	0	6	0	3	231	5	1	0	8	0	1	0	450	14	0	32	0	0	0	2	0	282	7.1
15.57	343.8	181-1123C-2H-5,57-59	60	0	1	1	19	0	3	78	0	6	0	3	2	24	48	2	1	0	0	0	0	0	248	3	0	177	1	0	1	4	460	106	5.0
15.63	384.5	181-1123B-3H-2,123-125	163	0	4	1	12	0	2	74	0	1	0	3	0	8	191	0	6	0	4	0	2	0	471	8	0	14	0	0	1	2	0	157	3.9
15.67	345.8	181-1123C-2H-5,67-69	108	0	3	0	8	0	0	50	0	2	0	1	0	7	114	5	0	0	3	0	0	0	301	8	0	84	0	1	1	2	3	229	8.5
15.73	386.5	181-1123B-3H-2,133-135	200	0	6	0	23	0	0	24	1	1	0	2	0	1	122	2	6	0	9	0	1	0	398	15	0	12	0	0	0	8	0	151	4.4
15.76	347.6	181-1123C-2H-5,76-78	101	0	1	2	21	0	1	29	0	1	0	1	0	5	135	3	8	0	2	0	0	0	310	10	0	44	0	0	0	2	1	200	7.2
15.84	388.7	181-1123B-3H-2,144-146	140	0	3	0	17	0	0	14	0	0	0	0	0	1	144	1	1	0	2	0	0	0	323	9	0	37	1	2	1	7	0	228	7.9
15.87	349.8	181-1123C-2H-5,87-89	95	0	0	1	14	0	2	39	1	0	0	0	0	3	137	3	5	0	2	0	0	0	302	1	0	26	0	0	0	10	0	181	6.9
15.93	390.5	181-1123B-3H-3,3-5	113	0	9	1	22	0	0	29	0	2	0	2	0	7	109	1	3	0	7	0	1	0	306	5	0	11	0	0	0	1	0	179	6.7
15.97	351.8	181-1123C-2H-5,97-99	158	0	1	2	14	0	1	40	0	0	0	1	0	10	91	2	6	0	4	0	0	0	330	9	0	37	0	0	0	10	0	195	6.7
16.03	392.6	181-1123B-3H-3,13-15	128	0	5	1	27	0	0	16	1	1	0	3	1	3	146	1	2	0	1	0	0	0	336	17	2	105	3	3	1	9	0	315	10.0
16.13	394.6	181-1123B-3H-3,23-25	107	0	4	2	22	0	0	13	0	0	0	1	0	1	127	0	8	0	0	0	0	0	285	24	0	49	0	0	0	13	0	293	10.6
16.23	396.7	181-1123B-3H-3,33-35	116	1	4	4	16	0	0	16	1	1	0	4	0	6	169	5	10	0	1	0	0	0	354	9	0	22	0	0	1	2	0	253	8.0
16.24	396.9	181-1123B-3H-3,34-36	81	0	0	0	9	0	0	14	0	0	0	1	0	1	220	4	24	0	2	0	0	0	356	8	0	6	0	0	0	2	0	222	7.1
16.30	398.1	181-1123B-3H-3,40-42	113	0	1	9	10	0	1	19	0	0	0	0	0	5	99	3	14	0	4	0	0	0	278	15	0	16	0	0	0	0	0	297	11.2
16.44	401.0	181-1123B-3H-3,54-56	124	0	5	6	7	0	0	19	0	0	0	3	0	0	139	2	13	0	2	0	0	0	320	11	0	4	2	2	1	12	0	213	7.4
16.61	404.5	181-1123B-3H-3,71-73	99	0	1	9	12	0	0	25	1	0	0	4	0	3	254	3	37	4	5	0	0	0	457	7	0	10	0	0	0	0	0	263	6.6
16.72	406.7	181-1123B-3H-3,82-84	175	0	1	3	35	0	0	44	0	3	0	5	0	11	191	2	38	0	15	0	0	0	523	6	0	1	0	0	0	1	0	178	4.0
16.83	409.0	181-1123B-3H-3,93-95	160	0	0	2	21	0	0	39	6	1	0	16	0	21	183	8	33	0	9	0	1	0	500	5	0	1	0	0	2	0	0	94	2.3
16.98	412.0	181-1123B-3H-3,108-110	145	0	0	3	16	0	3	55	1	1	0	3	0	6	155	3	9	0	14	0	1	0	415	6	0	2	0	0	0	0	0	108	3.1
17.02	412.9	181-1123B-3H-3,112-114	138	0	0	0	16	0	4	49	2	1	0	5	0	10	156	3	0	0	3	0	0	0	387	6	0	2	0	0	1	2	0	138	4.2
17.12	414.9	181-1123B-3H-3,122-124	129	0	1	1	13	0	2	61	0	5	0	0	0	12	88	10	0	0	0	0	0	0	322	8	0	1	0	0	0	0	0	143	5.1
17.22	417.0	181-1123B-3H-3,132-134	157	0	0	0	14	0	0	85	1	5	0	0	0	13	51	7	0	0	0	0	1	0	334	7	0	12	0	0	0	3	0	105	3.7
17.33	419.2	181-1123B-3H-3,143-145	142	0	1	0	8	0	1	104	0	6	0	0	0	12	53	11	0	0	0	0	0	0	338	11	0	14	0	0	0	0	0	161	5.4
17.43	421.4	181-1123B-3H-4,3-5	111	0	0	0	8	0	0	100	0	8	0	0	0	10	75	3	0	0	0	0	0	0	315	5	0	50	0	0	0	1	0	204	7.4
17.53	423.6	181-1123B-3H-4,13-15	96	0	2	0	8	0	0	90	0	7	0	0	1	13	58	7	0	0	0	0	0	0	282	11	0	9	0	0	0	1	0	105	4.3
17.63	425.8	181-1123B-3H-4,23-25	119	0	2	1	7	0	0	89	0	5	0	0	0	5	106	6	0	0	0	0	0	0	340	9	0	50	0	0	0	0	0	182	6.1
17.73	428.0	181-1123B-3H-4,33-35	161	0	0	0	4	0	0	94	0	11	0	0	0	12	71	16	0	0	0	0	0	0	369	7	0	46	0	0	0	2	0	139	4.4
17.83	430.2	181-1123B-3H-4,43-45	122	0	4	0	11	0	0	103	0	8	0	0	0	18	45	9	0	0	0	0	0	0	320	4	0	24	0	0	0	0	0	133	4.9
17.93	432.5	181-1123B-3H-4,53-55	124	0	2	1	12	0	1	113	0	9	0	0	0	15	98	5	1	0	0	0	0	0	381	5	0	28	0	0	0	4	0	107	3.3
18.03	434.7	181-1123B-3H-4,63-65	98	0	0	2	7	0	1	78	0	8	0	0	0	4	110	6	0	0	1	0	0	0	315	4	0	34	0	0	0	1	0	153	5.7
18.11	436.4	181-1123B-3H-4,71-73	121	0	0	0	17	0	0	76	0	1	0	0	0	5	129	2	1	0	1	0	0	0	353	4	1	75	0	0	0	6	0	147	4.9
18.21	438.6	181-1123B-3H-4,81-83	146	0	0	1	9	0	2	53	0	2	0	2	0	7	111	3	0	0	2	0	0	0	338	1	0	64	0	0	0	5	0	156	5.4
18.29	440.4	181-1123B-3H-4,88-90	195	0	1	0	21	0	0	34	0	4	0	0	0	4	101	0	1	0	1	0	1	0	363	7	0	20	0	0	2	1	0	229	7.2
18.32	441.1	181-1123B-3H-4,92-94	175	0	0	0	12	0	0	33	0	0	0	0	0	5	79	4	0	0	0	0	0	0	308	11	0	16	0	0	0	2	0	193	7.0
18.39	442.6	181-1123B-3H-4,98-100	186	0	0	0	24	0	1	78	3	0	0	0	1	17	142	11	2	0	1	0	0	0	466	18	0	11	0	0	0	0	0	311	7.4
18.49	444.8	181-1123B-3H-4,108-110	155	0	1	0	24	0	1	66	0	0	0	0	0	7	78	8	3	0	0	0	0	0	343	9	0	17	1	1	0	0	0	199	6.6
18.59	447.0	181-1123B-3H-4,118-120	128	0	2	0	20	0	1	111	0	1	0	0	0	9	86	2	5	0	1	0	0	0	366	14	0	10	0	0	0	0	0	219	6.7
18.69	449.2	181-1123B-3H-4,128-130	144	0	3	1	26	0	2	168	7	7	0	0	0	14	138	8	2	0	1	0	0	0	521	8	0	39	2	0	0	4	0	281	6.2
18.79	451.4	181-1123B-3H-4,138-140	97	0	1	0	15	0	2	79	0	3	0	0	2	8	120	5	1	0	2	0	0	0	335	2	0	4	0	0	0	0	0	110	3.9
18.89	453.6	181-1123B-3H-4,148-150	151	0	1	1	8	0	0	93	0	1	0	0	0	4	125	13	4	0	2	0	0	0	403	3	0	32	0	0	1	3	0	211	6.1
18.99	455.8	181-1123B-3H-5,8-10	124	1	4	0	7	0	0	78	3	8	0	0	0	11	151	5	0	0	0	0	0	0	392	12	0	8	0	0	0	2	0	180	5.3
19.09	458.1	181-1123B-3H-5,18-20	87	0	1	1	15	0	1	72	9	1	0	1	0	11	150	9	0	0	0	0	0	0	358	4	0	14	0	0	0	10	0	146	4.8
19.19	460.3	181-1123B-3H-5,28-30	122	0	2	0	32	0	3	39	0	3	0	0	0	8	283	7	2	0	0	0	0	0	501	7	0	0	0	0	0	0	0	221	5.2
19.29	462.5	181-1123B-3H-5,38-40	102	0	18	2	40	0	0	35	6	1	0	0	1	11	196	6	0	0	2	0	1	0	421	14	0	10	0	0	0	6	0	167	4.6
19.39	464.7	181-1123B-3H-5,47-49	69	0	0	1	13	0	0	25	0	0	0	0	0	1	205	10	2	0	0	0	0	0	326	7	0	24	0	0	0	1	0	173	6.1
19.49	466.9	181-1123B-3H-5,58-60	191	0	0	0	43	0	1	47	4	2	0	0	0	13	367	13	7	0	3	0	0	0	691	7	0	25	0	0	0	2	0	184	3.2
19.59	469.1	181-1123B-3H-5,68-70	91	2	4	0	20	0	1	27	0	0	0	1	0	4	149	4	0	0	0	0	0	0	303	10	0	22	1	0	1	12	0	245	8.9
19.69	471.3	181-1123B-3H-5,78-80	109	3	1	2	28	0	1	26	1	0	0	2	0	4	149	5	0	0	0	0	1	0	332	15	0	16	0	0	0	3	0	171	5.8
19.79	473.5	181-1123B-3H-5,88-90	96	2	12	2	20	0	0	28	3	1	0	0	0	6	164	6	0	0	5	0	0	0	345	7	0	15	0	0	0	4	0	170	5.7
19.89	475.7	181-1123B-3H-5,98-100	90	1	5	1	33	0	0	29	0	0	1	0	0	2	218	4	0	0	2	0	0	0	386	12	0	23	0	0	1	3	0	311	8.9
19.99	477.9	181-1123B-3H-5,108-110	82	0	0	1	23	0	0	33	5	1	0	0	0	10	182	26	0	0	2	0	1	0	366	5	0	9	0	0	1	1	0	167	5.3
20.09	480.1	181-1123B-3H-5,118-120	75	1	2	0	10	0	0	23	0	3	0	2	0	5	267	14	0	0	2	0	0	0	404	17	0	23	0	0	1	4	0	186	5.2
20.19	482.3	181-1123B-3H-5,128-130	79	2	5	1	6	0	0	11	0	0	0	0	0	1	191	8	2	0	2	0	0	0	308	17	0	10	0	0	2	0	0	141	5.1
20.29	484.5	181-1123B-3H-5,138-140	93	3	0	0	7	0	0	15	0	0	0	0	0	0	177	6	0	0	1	0	0	0	302	8	0	2	0	0	0	2	1	154	5.8
20.39	486.7	181-1123B-3H-5,148-150	133	3	2	0	8	0	0	15	1	2	0	0	0	0	150	4	2	0	3	0	0	0	323	9	0	6	0	1	0	1	0	150	5.3
20.49	488.9	181-1123B-3H-6,5-7	127	2	1	0	13	0	0	20	0	0	0	5	0	0	207	6	4	0	1	0	0	0	386	8	0	13	0	0	2	3	0	162	4.9
20.59	491.2	181-1123B-3H-6,17-19	121	4	0	0	9	0	0	15	2	0	0	1	1	3	187	10	1	0	2	0	1	0	357	5	0	12	0	0	0	0	0	136	4.5
20.69	493.4	181-1123B-3H-6,27-29	114	2	1	0	11	0	0	22	2	0	0	2	0	5	151	2	4	1	6	0	1	0	324	10	0	19	0	0	0	1	0	194	6.8
20.79	495.6	181-1123B-3H-6,38-40	94	9	0	1	6	1	0	31	6	0	0	2	0	7	136	5	4	0	1	0	0	0	303	7	0	18	0	1	1	0	0	251	9.2
20.89	497.8	181-1123B-3H-6,48-50	80	5	2	2	8	0	0	60	6	0	0	0	0	6	157	3	7	0	4	0	0	0	340	7	0	5	0	0	0	1	0	98	3.4
20.99	500.0	181-1123B-3H-6,58-60	159	3	3	2	24	0	0	70	21	0	0	4	0	7	226	7	6	0	11	0	0	0	543	3	0	4	0	0	0	2	0	197	4.3
21.09	502.2	181-1123B-3H-6,68-70	114	2	0	0	11	0	1	50	1	1	0	0	0	3	123	4	4	0	5	0	1	0	320	3	0	3	1	0	0	0	0	86	3.2
21.19	504.4	181-1123B-3H-6,78-80	151	2	0	1	23	0	0	60	13	2	0	2	0	6	175	6	7	1	5	0	0	0	454	4	0	3	0	0	2	6	0	134	3.5
21.29	506.8	181-1123B-3H-6,88-90	123	0	1	2	18	0	0	71	1	0	0	5	0	6	245	7	4	0	0	0	2	0	485	5	0	18	0	0	1	2	0	158	3.9
22.31	509.3	181-1123C-3H-3,80-82	128	1	2	0	40	0	0	79	5	0	0	6	1	10	308	10	6	1	1	0	2	0	600	5	0	6	0	0	1	1	0	229	4.5
22.41	511.9	181-1123C-3H-3,90-92	96	0	1	1	14	0	0	62	2	1	0	2	2	10	236	9	1	1	2	0	0	0	440	4	0	9	0	0	0	0	0	124	3.4
22.51	514.4	181-1123C-3H-3,100-102	133	5	3	0	12	0	1	80	3	2	0	2	0	8	222	10	3	0	2	0	0	0	486	11	0	32	0	0	0	0	0	164	4.0
22.61	516.9	181-1123C-3H-3,110-112	104	3	1	0	7	0	1	65	0	2	0	1	0	7	169	8	2	0	5	0	0	0	375	5	0	10	0	0	1	0	0	170	5.3
22.71	519.5	181-1123C-3H-3,120-122	134	3	0	2	8	0	1	58	10	1	0	3	1	14	156	7	4	0	7	0	0	0	409	5	0	0	0	0	0	0	0	136	3.9
22.81	522.0	181-1123C-3H-3,130-132	100	5	0	2	6	0	1	57	1	0	0	6	1	10	170	4	3	0	4	0	0	0	370	3	0	3	0	0	1	0	0	88	2.9
22.91	524.6	181-1123C-3H-3,140-142	138	2	3	4	5	0	0	75	13	2	0	6	0	12	226	8	3	0	5	0	0	0	502	4	0	3	0	0	0	1	0	96	2.3
22.98	526.4	181-1123C-3H-3,147-149	133	2	0	4	5	0	2	71	7	7	0	14	0	13	186	11	7	0	6	0	0	0	468	6	0	1	0	0	0	1	0	99	2.5
23.11	529.7	181-1123C-3H-4,10-12	104	2	2	3	5	0	1	65	10	5	0	9	0	17	181	4	1	0	13	0	6	0	428	1	1	2	0	1	2	1	0	102	2.9
23.21	532.2	181-1123C-3H-4,20-22	129	1	0	2	6	0	0	65	2	0	0	9	0	14	255	12	1	0	11	0	0	0	507	7	0	1	0	1	0	1	0	102	2.4
23.31	534.8	181-1124C-3H-4,30-32	284	10	3	4	3	0	2	51	4	6	0	4	2	18	447	21	0	1	11	0	1	0	872	6	0	23	1	2	0	0	0	266	3.6
23.41	537.3	181-1123C-3H-4,40-42	138	0	0	1	1	0	1	28	1	1	0	6	0	3	244	10	0	0	4	0	0	0	438	5	0	15	0	0	0	0	0	143	3.9
23.51	539.8	181-1123C-3H-4,50-52	112	1	1	3	1	0	1	17	2	1	0	1	1	7	160	6	0	0	0	0	0	0	314	7	0	2	0	0	0	4	0	109	4.1
23.61	542.4	181-1123C-3H-4,60-62	175	0	2	2	1	0	1	28	0	1	0	3	0	14	227	10	1	0	0	0	0	0	465	4	0	12	1	0	0	0	0	163	4.2
23.71	544.9	181-1123C-3H-4,70-72	175	0	0	0	1	0	0	29	3	0	0	1	0	15	309	14	4	0	0	0	0	0	551	12	0	21	0	0	0	0	0	145	3.1
23.81	547.5	181-1123C-3H-4,80-82	122	1	2	2	1	0	3	25	1	1	0	0	0	10	236	11	1	0	0	0	0	0	416	14	1	20	1	0	0	22	5	162	4.5
23.91	550.0	181-1123C-3H-4,90-92	197	2	1	4	3	0	1	50	2	6	0	1	0	18	341	21	2	0	0	0	0	0	649	23	0	12	0	0	0	5	0	296	5.2
24.01	552.6	181-1123C-3H-4,100-102	81	3	2	4	1	0	1	13	0	2	0	1	0	5	237	13	1	0	0	0	0	0	364	29	0	0	0	1	0	0	0	221	6.6
24.11	555.1	181-1124C-3H-4,110-112	139	2	10	2	1	0	0	32	5	3	0	1	2	9	354	16	0	0	1	0	0	0	577	16	0	19	0	1	0	2	0	311	6.2
24.19	557.1	181-1123C-3H-4,118-120	72	1	2	5	1	1	0	22	1	1	0	0	0	6	301	12	1	0	0	0	0	0	426	16	0	22	0	1	0	4	0	211	5.6
24.29	559.7	181-1123C-3H-4,128-130	116	2	4	12	4	0	0	40	2	0	0	3	0	3	336	16	4	0	1	0	0	0	543	13	0	21	0	1	2	1	0	236	5.0
24.35	561.2	181-1123C-3H-4,134-136	127	2	5	7	6	0	1	24	0	1	0	0	0	7	286	2	6	0	0	0	0	0	474	14	0	11	0	0	1	2	0	224	5.4
24.58	567.1	181-1123C-3H-5,8-9	122	4	3	0	4	0	0	11	0	0	0	0	0	1	291	6	0	0	0	0	0	0	442	14	0	44	0	2	2	5	0	253	6.5
24.72	570.6	181-1123C-3H-5,21-23	89	0	0	7	14	0	0	23	0	0	0	1	0	1	211	7	9	0	3	0	3	0	368	10	0	17	0	0	0	0	0	226	7.0
24.81	572.9	181-1123C-3H-5,30-32	115	1	1	28	6	0	0	48	2	2	0	5	0	3	226	9	32	0	10	0	0	0	488	6	0	8	0	0	0	0	0	217	5.2
24.91	575.5	181-1123C-3H-5,40-42	97	1	0	29	0	0	0	71	1	3	0	7	0	10	139	5	10	0	14	0	2	0	389	2	0	1	0	0	0	1	0	124	3.8
25.02	578.3	181-1123C-3H-5,51-53	106	0	1	33	1	0	0	59	4	0	0	10	3	17	191	12	12	0	6	1	0	0	456	7	1	0	0	0	1	0	0	94	2.5
25.12	581.5	181-1123C-3H-5,61-63	96	0	0	17	1	0	1	58	0	0	0	1	0	3	288	5	1	0	2	0	0	0	473	13	0	8	0	0	0	0	0	174	4.3
25.22	584.8	181-1123C-3H-5,71-73	147	0	1	18	3	0	0	47	4	1	0	1	1	0	474	16	1	0	1	0	0	0	715	37	1	4	2	0	1	9	0	387	6.0
25.32	588.0	181-1123C-3H-5,81-83	60	0	0	8	4	0	1	43	1	2	0	4	0	10	324	7	4	0	3	0	0	0	471	18	0	27	0	0	0	1	0	201	4.9
25.42	591.2	181-1123C-3H-5,91-93	73	5	1	9	3	0	0	32	1	1	0	2	0	11	292	14	6	0	14	0	1	0	465	18	1	15	1	0	1	0	0	288	6.9
25.52	594.4	181-1123C-3H-5,101-103	41	5	1	4	10	0	0	28	1	3	0	4	0	6	194	4	11	0	8	0	1	0	321	7	0	12	0	1	0	0	0	152	5.5
25.62	597.6	181-1123C-3H-5,111-113	70	1	1	0	8	0	0	12	2	1	0	1	1	4	216	8	9	0	6	0	0	0	340	7	0	10	0	0	0	3	0	166	5.6
25.72	600.9	181-1123C-3H-5,121-123	65	3	1	0	9	0	0	39	1	2	0	1	0	8	151	6	8	0	9	0	1	0	304	5	0	4	0	0	1	0	0	95	3.7
25.82	604.1	181-1123C-3H-5,131-133	139	2	1	0	16	0	1	81	6	2	0	2	0	8	357	8	8	0	4	0	1	0	636	10	0	4	0	0	0	0	0	242	4.5
25.92	607.3	181-1123C-3H-5,141-143	85	0	0	0	6	0	0	44	5	0	0	2	0	3	309	7	4	0	6	0	0	0	471	4	0	6	0	1	1	1	0	219	5.4
25.99	609.6	181-1123C-3H-5,148-150	99	0	0	1	14	0	0	80	2	0	0	0	0	3	333	9	2	0	9	0	0	0	552	16	0	6	0	1	1	0	0	292	6.0
26.10	613.1	181-1123C-3H-6,9-11	93	2	0	4	6	0	1	53	3	2	0	5	1	10	163	14	9	0	9	0	0	0	375	7	0	1	0	0	0	1	0	146	4.6
26.20	616.3	181-1123C-3H-6,19-21	193	0	0	10	3	0	0	70	12	1	0	5	0	20	224	11	11	0	19	0	0	0	579	2	1	4	0	0	0	3	0	97	2.0
